opp_id,rep_id,product_id,region_id,channel_id,stage,deal_value,deal_value_flag,created_date_id,close_date_id
OPP04952,REP006,PRD06,2,1,Proposal,149.46,OK,20260503,
OPP04953,REP021,PRD06,2,5,Lead,443.5,OK,20250924,
OPP04954,REP018,PRD03,5,5,Proposal,1027.05,OK,20260409,
OPP04955,REP036,PRD07,5,2,Closed Lost,53.42,OK,20260716,20260724
OPP04956,REP011,PRD02,4,2,Closed Lost,159.14,OK,20260609,20260819
OPP04957,REP027,PRD13,3,2,Lead,88.19,OK,20251128,
OPP04958,REP001,PRD02,4,1,Proposal,125.49,OK,20251020,
OPP04959,REP014,PRD12,2,1,Closed Lost,726.85,OK,20250731,20251227
OPP04960,REP027,PRD06,3,2,Lead,323.79,OK,20250723,
OPP04961,REP021,PRD12,2,2,Closed Lost,362.01,OK,20260105,20260713
OPP04962,REP034,PRD13,1,3,Lead,36.64,OK,20260501,
OPP04963,REP024,PRD02,1,3,Proposal,54.41,OK,20250821,
OPP04964,REP009,PRD09,3,2,Lead,503.95,OK,20260827,
OPP04965,REP017,PRD10,4,2,Proposal,59.34,OK,20260228,
OPP04966,REP031,PRD04,3,2,Lead,63.44,OK,20260727,
OPP04967,REP026,PRD13,3,3,Lead,13.31,OK,20260822,
OPP04968,REP007,PRD14,3,4,Qualified,74.2,OK,20260617,
OPP04969,REP034,PRD03,1,4,Qualified,188.97,OK,20250716,
OPP04970,REP019,PRD07,1,1,Lead,101.11,OK,20250801,
OPP04971,REP034,PRD06,1,1,Lead,481.22,OK,20260324,
OPP04972,REP024,PRD04,1,1,Qualified,147.83,OK,20250816,
OPP04973,REP016,PRD09,2,2,Qualified,155.67,OK,20260323,
OPP04974,REP022,PRD07,5,1,Lead,92.37,OK,20250806,
OPP04975,REP017,PRD11,4,2,Lead,505.13,OK,20260514,
OPP04976,REP037,PRD08,3,1,Lead,510.92,OK,20251003,
OPP04977,REP036,PRD12,5,5,Closed Lost,32.52,OK,20251215,20260825
OPP04978,REP015,PRD01,4,3,Lead,43.2,OK,20260814,
OPP04979,REP028,PRD02,2,4,Lead,158.75,OK,20260625,
OPP04980,REP039,PRD03,1,5,Proposal,551.45,OK,20260824,
OPP04981,REP037,PRD12,3,2,Qualified,212.09,OK,20251027,
OPP04982,REP010,PRD12,5,2,Qualified,352.87,OK,20251231,
OPP04983,REP033,PRD09,4,3,Closed Lost,924.7,OK,20250828,20250911
OPP04984,REP008,PRD08,3,3,Lead,3294.92,OK,20251021,
OPP04985,REP021,PRD15,2,2,Closed Won,3570.88,REVIEW,20260718,20260818
OPP04986,REP005,PRD14,5,4,Qualified,51.63,OK,20250718,
OPP04987,REP020,PRD09,4,2,Lead,246.9,OK,20260705,
OPP04988,REP002,PRD02,5,1,Qualified,53.13,OK,20250808,
OPP04989,REP002,PRD02,5,4,Closed Won,142.02,OK,20260108,20260227
OPP04990,REP026,PRD12,3,3,Proposal,190.35,OK,20250715,
OPP04991,REP040,PRD13,2,4,Qualified,237.77,OK,20251114,
OPP04992,REP029,PRD01,4,1,Closed Lost,23.45,OK,20250811,20260728
OPP04993,REP006,PRD15,2,1,Proposal,1305.47,OK,20260227,
OPP04994,REP018,PRD01,5,4,Proposal,46.61,OK,20250917,
OPP04995,REP031,PRD13,3,2,Lead,48.43,OK,20260623,
OPP04996,REP031,PRD13,3,3,Closed Won,165.66,OK,20251113,20260630
OPP04997,REP001,PRD10,4,3,Lead,41.92,OK,20250822,
OPP04998,REP035,PRD05,3,4,Qualified,851.79,OK,20250924,
OPP04999,REP010,PRD06,5,1,Proposal,318.86,OK,20250930,
OPP05000,REP037,PRD08,3,3,Qualified,670.01,OK,20260725,
OPP05001,REP034,PRD09,1,1,Closed Won,755.59,OK,20251222,20260115
OPP05002,REP014,PRD15,2,3,Proposal,1037.5,OK,20251208,
OPP05003,REP032,PRD01,4,1,Closed Won,170.89,OK,20260531,20260702
OPP05004,REP003,PRD14,3,2,Lead,34.05,OK,20260512,
OPP05005,REP014,PRD13,2,5,Lead,171.09,OK,20260312,
OPP05006,REP002,PRD05,5,1,Qualified,1100.27,OK,20251005,
OPP05007,REP032,PRD05,4,2,Closed Won,353.36,OK,20260901,20260901
OPP05008,REP007,PRD09,3,2,Proposal,261.63,OK,20260310,
OPP05009,REP011,PRD11,4,2,Proposal,2519.5,OK,20251216,
OPP05010,REP005,PRD10,5,1,Lead,37.07,OK,20250808,
OPP05011,REP031,PRD13,3,1,Qualified,331.17,OK,20251115,
OPP05012,REP033,PRD14,4,1,Lead,143.81,OK,20260321,
OPP05013,REP034,PRD13,1,1,Lead,95.31,OK,20250822,
OPP05014,REP006,PRD03,2,4,Lead,192.28,OK,20251005,
OPP05015,REP031,PRD04,3,3,Lead,32.84,OK,20260201,
OPP05016,REP003,PRD10,3,3,Proposal,41.81,OK,20251021,
OPP05017,REP040,PRD08,2,1,Lead,6568.48,OK,20260522,
OPP05018,REP007,PRD05,3,2,Lead,397.58,OK,20251111,
OPP05019,REP006,PRD09,2,5,Proposal,21.79,OK,20260417,
OPP05020,REP040,PRD15,2,1,Proposal,2318.67,OK,20251109,
OPP05021,REP021,PRD09,2,5,Lead,558.76,OK,20260609,
OPP05022,REP030,PRD06,4,2,Closed Lost,643.51,OK,20260109,20260823
OPP05023,REP022,PRD15,5,2,Lead,2073.23,OK,20250804,
OPP05024,REP009,PRD11,3,4,Qualified,587.62,OK,20251015,
OPP05025,REP033,PRD11,4,2,Qualified,2320.5,OK,20250919,
OPP05026,REP010,PRD05,5,5,Closed Lost,1530.21,OK,20260422,20260522
OPP05027,REP020,PRD13,4,2,Closed Won,65.84,OK,20250716,20260729
OPP05028,REP030,PRD09,4,2,Lead,236.68,OK,20250904,
OPP05029,REP039,PRD14,1,1,Closed Won,224.9,OK,20250708,20250713
OPP05030,REP023,PRD09,4,3,Lead,823.33,OK,20251120,
OPP05031,REP035,PRD12,3,4,Qualified,87.22,OK,20250911,
OPP05032,REP016,PRD02,2,3,Lead,163.09,OK,20260209,
OPP05033,REP002,PRD14,5,2,Closed Lost,99.39,OK,20260523,20260823
OPP05034,REP033,PRD12,4,4,Lead,233.07,OK,20251010,
OPP05035,REP017,PRD08,4,1,Lead,1071.0,OK,20251211,
OPP05036,REP033,PRD11,4,2,Proposal,1584.72,OK,20251023,
OPP05037,REP027,PRD11,3,1,Closed Won,2711.14,OK,20260130,20260821
OPP05038,REP019,PRD05,1,2,Lead,556.24,OK,20260618,
OPP05039,REP032,PRD03,4,3,Lead,289.03,OK,20260520,
OPP05040,REP028,PRD08,2,1,Lead,1690.44,OK,20260105,
OPP05041,REP002,PRD12,5,2,Lead,38.98,OK,20251116,
OPP05042,REP018,PRD09,5,2,Closed Lost,451.88,OK,20250802,20251219
OPP05043,REP029,PRD15,4,5,Proposal,1797.84,OK,20260727,
OPP05044,REP015,PRD05,4,3,Qualified,649.58,OK,20250910,
OPP05045,REP037,PRD01,3,2,Closed Won,29.07,OK,20260222,20260430
OPP05046,REP010,PRD11,5,3,Closed Won,699.41,OK,20260525,20260525
OPP05047,REP039,PRD03,1,5,Proposal,343.4,OK,20260103,
OPP05048,REP025,PRD09,1,2,Qualified,108.21,OK,20251130,
OPP05049,REP013,PRD14,5,1,Proposal,102.68,OK,20251003,
OPP05050,REP016,PRD06,2,1,Closed Won,287.81,OK,20260819,20260821
OPP05051,REP037,PRD14,3,1,Lead,123.85,OK,20260411,
OPP05052,REP026,PRD09,3,1,Lead,375.01,OK,20260827,
OPP05053,REP019,PRD04,1,1,Proposal,13.27,OK,20260802,
OPP05054,REP016,PRD14,2,2,Proposal,69.67,OK,20251221,
OPP05055,REP005,PRD15,5,4,Proposal,802.56,OK,20260629,
OPP05056,REP032,PRD09,4,1,Qualified,114.34,OK,20251212,
OPP05057,REP037,PRD13,3,5,Lead,118.93,OK,20260203,
OPP05058,REP001,PRD05,4,4,Qualified,225.15,OK,20250814,
OPP05059,REP038,PRD13,5,4,Lead,205.57,OK,20251201,
OPP05060,REP014,PRD11,2,4,Qualified,1836.97,OK,20250929,
OPP05061,REP038,PRD05,5,5,Qualified,873.88,OK,20251027,
OPP05062,REP012,PRD15,3,4,Lead,337.56,OK,20260707,
OPP05063,REP022,PRD07,5,1,Qualified,156.6,OK,20260725,
OPP05064,REP001,PRD05,4,2,Lead,636.61,OK,20251117,
OPP05065,REP025,PRD14,1,2,Qualified,37.75,OK,20251105,
OPP05066,REP008,PRD14,3,4,Lead,145.87,OK,20250806,
OPP05067,REP034,PRD06,1,3,Lead,121.29,OK,20250814,
OPP05068,REP027,PRD12,3,4,Lead,413.72,OK,20260412,
OPP05069,REP029,PRD04,4,4,Closed Won,271.88,OK,20260210,20260502
OPP05070,REP019,PRD10,1,5,Closed Lost,12.92,OK,20260606,20260630
OPP05071,REP028,PRD06,2,2,Closed Lost,201.16,OK,20260320,20260717
OPP05072,REP020,PRD14,4,1,Lead,66.44,OK,20260620,
OPP05073,REP001,PRD01,4,3,Proposal,55.01,OK,20250806,
OPP05074,REP010,PRD10,5,1,Proposal,10.76,OK,20250923,
OPP05075,REP011,PRD06,4,2,Qualified,243.84,OK,20250813,
OPP05076,REP019,PRD11,1,1,Qualified,2322.09,OK,20260825,
OPP05077,REP036,PRD11,5,5,Proposal,1772.06,OK,20251117,
OPP05078,REP018,PRD11,5,3,Closed Won,1112.1,OK,20251103,20251114
OPP05079,REP037,PRD02,3,2,Lead,537.43,OK,20260715,
OPP05080,REP006,PRD11,2,4,Closed Lost,864.09,OK,20260807,20260812
OPP05081,REP010,PRD08,5,4,Lead,2197.16,OK,20250828,
OPP05082,REP034,PRD13,1,2,Qualified,88.84,OK,20260102,
OPP05083,REP019,PRD12,1,2,Lead,458.87,OK,20260614,
OPP05084,REP005,PRD15,5,1,Closed Lost,1050.62,OK,20260314,20260603
OPP05085,REP037,PRD12,3,3,Lead,39.98,OK,20251205,
OPP05086,REP001,PRD15,4,2,Proposal,1571.28,OK,20260313,
OPP05087,REP014,PRD05,2,5,Lead,610.54,OK,20251229,
OPP05088,REP017,PRD04,4,4,Lead,26.32,OK,20250927,
OPP05089,REP020,PRD12,4,5,Closed Won,172.75,OK,20260314,20260427
OPP05090,REP024,PRD07,1,5,Closed Won,231.99,OK,20250918,20251219
OPP05091,REP010,PRD06,5,2,Lead,149.17,OK,20260520,
OPP05092,REP032,PRD02,4,2,Qualified,48.12,OK,20251206,
OPP05093,REP030,PRD13,4,1,Proposal,160.11,OK,20260421,
OPP05094,REP039,PRD12,1,4,Lead,413.76,OK,20251222,
OPP05095,REP006,PRD11,2,1,Lead,2070.34,OK,20250830,
OPP05096,REP013,PRD03,5,5,Closed Won,548.48,OK,20260704,20260829
OPP05097,REP030,PRD08,4,2,Lead,2195.88,OK,20260715,
OPP05098,REP031,PRD05,3,1,Qualified,1992.84,OK,20250815,
OPP05099,REP028,PRD14,2,3,Lead,83.62,OK,20260607,
OPP05100,REP029,PRD13,4,1,Lead,309.19,OK,20251024,
OPP05101,REP010,PRD06,5,3,Proposal,165.35,OK,20251218,
OPP05102,REP015,PRD13,4,1,Qualified,165.86,OK,20260622,
OPP05103,REP011,PRD04,4,4,Lead,80.17,OK,20251119,
OPP05104,REP010,PRD13,5,5,Qualified,143.25,OK,20260430,
OPP05105,REP033,PRD02,4,2,Closed Won,194.37,OK,20260420,20260516
OPP05106,REP030,PRD02,4,2,Qualified,352.87,OK,20260624,
OPP05107,REP022,PRD08,5,1,Qualified,2589.72,OK,20251201,
OPP05108,REP022,PRD10,5,1,Qualified,69.56,OK,20260408,
OPP05109,REP006,PRD04,2,4,Lead,38.62,OK,20260129,
OPP05110,REP008,PRD03,3,2,Lead,212.96,OK,20251208,
OPP05111,REP011,PRD13,4,2,Closed Lost,372.9,OK,20260321,20260414
OPP05112,REP025,PRD01,1,5,Closed Won,53.84,OK,20250728,20250912
OPP05113,REP031,PRD12,3,1,Lead,92.82,OK,20260206,
OPP05114,REP015,PRD05,4,1,Qualified,1196.5,OK,20251018,
OPP05115,REP007,PRD05,3,1,Qualified,792.99,OK,20250928,
OPP05116,REP035,PRD13,3,3,Lead,276.98,OK,20260630,
OPP05117,REP004,PRD09,5,1,Qualified,622.66,OK,20260625,
OPP05118,REP016,PRD07,2,1,Qualified,66.87,OK,20260524,
OPP05119,REP040,PRD06,2,2,Lead,546.38,OK,20251113,
OPP05120,REP019,PRD01,1,3,Qualified,13.01,OK,20260327,
OPP05121,REP028,PRD15,2,3,Qualified,1686.41,OK,20251221,
OPP05122,REP004,PRD06,5,2,Qualified,617.32,OK,20260218,
OPP05123,REP010,PRD08,5,4,Closed Lost,1686.42,OK,20251102,20260707
OPP05124,REP020,PRD08,4,1,Qualified,4559.51,OK,20251112,
OPP05125,REP025,PRD03,1,1,Lead,527.68,OK,20251229,
OPP05126,REP040,PRD10,2,4,Closed Lost,31.04,OK,20250909,20260215
OPP05127,REP034,PRD11,1,2,Qualified,2505.21,OK,20260813,
OPP05128,REP024,PRD15,1,2,Lead,690.82,OK,20260718,
OPP05129,REP015,PRD15,4,3,Qualified,1761.4,OK,20251219,
OPP05130,REP005,PRD08,5,2,Lead,3074.57,OK,20260706,
OPP05131,REP004,PRD08,5,3,Lead,2784.77,OK,20260628,
OPP05132,REP004,PRD11,5,1,Qualified,882.8,OK,20260205,
OPP05133,REP007,PRD13,3,5,Qualified,286.18,OK,20250715,
OPP05134,REP021,PRD15,2,2,Qualified,2520.67,OK,20260601,
OPP05135,REP040,PRD14,2,5,Closed Lost,102.33,OK,20260111,20260417
OPP05136,REP032,PRD14,4,2,Lead,93.48,OK,20260315,
OPP05137,REP021,PRD07,2,1,Closed Lost,110.83,OK,20260606,20260801
OPP05138,REP034,PRD05,1,2,Qualified,1974.29,OK,20251223,
OPP05139,REP010,PRD11,5,1,Proposal,903.11,OK,20251027,
OPP05140,REP007,PRD15,3,2,Qualified,1697.57,OK,20250707,
OPP05141,REP019,PRD12,1,3,Closed Lost,110.91,OK,20260524,20260601
OPP05142,REP009,PRD14,3,2,Closed Lost,51.55,OK,20250804,20260804
OPP05143,REP025,PRD11,1,4,Closed Lost,1831.39,OK,20260730,20260731
OPP05144,REP027,PRD08,3,2,Proposal,4236.73,OK,20260530,
OPP05145,REP001,PRD11,4,2,Lead,1752.22,OK,20260820,
OPP05146,REP029,PRD08,4,1,Lead,8692.03,OK,20260506,
OPP05147,REP008,PRD07,3,1,Lead,60.23,OK,20260711,
OPP05148,REP006,PRD08,2,2,Lead,1062.86,OK,20250918,
OPP05149,REP014,PRD08,2,2,Qualified,3318.92,OK,20260620,
OPP05150,REP031,PRD01,3,4,Lead,56.42,OK,20260723,
OPP05151,REP033,PRD06,4,2,Closed Won,470.18,REVIEW,20260106,20260207
OPP05152,REP039,PRD02,1,2,Qualified,65.31,OK,20250713,
OPP05153,REP001,PRD14,4,1,Lead,15.16,OK,20260515,
OPP05154,REP033,PRD09,4,2,Proposal,824.64,OK,20251220,
OPP05155,REP027,PRD02,3,4,Proposal,142.13,OK,20251015,
OPP05156,REP012,PRD06,3,3,Lead,277.81,OK,20260408,
OPP05157,REP004,PRD10,5,2,Closed Lost,43.95,OK,20260218,20260521
OPP05158,REP039,PRD05,1,2,Proposal,1222.53,OK,20250912,
OPP05159,REP030,PRD03,4,1,Qualified,214.13,OK,20250716,
OPP05160,REP040,PRD08,2,5,Qualified,4568.48,OK,20260711,
OPP05161,REP036,PRD10,5,1,Qualified,24.54,OK,20260225,
OPP05162,REP030,PRD09,4,1,Lead,45.86,OK,20251106,
OPP05163,REP031,PRD09,3,1,Closed Won,126.09,OK,20260625,20260819
OPP05164,REP030,PRD09,4,2,Closed Won,957.62,OK,20250722,20260710
OPP05165,REP035,PRD06,3,5,Qualified,391.92,OK,20260629,
OPP05166,REP001,PRD07,4,2,Lead,100.59,OK,20251019,
OPP05167,REP025,PRD06,1,2,Lead,55.94,OK,20260514,
OPP05168,REP005,PRD04,5,2,Lead,0.0,REVIEW,20251124,
OPP05169,REP039,PRD15,1,4,Closed Lost,858.06,OK,20260417,20260816
OPP05170,REP003,PRD14,3,4,Closed Won,19.28,OK,20260629,20260829
OPP05171,REP039,PRD14,1,1,Proposal,254.38,OK,20250705,
OPP05172,REP007,PRD12,3,3,Qualified,91.83,OK,20250827,
OPP05173,REP028,PRD01,2,4,Closed Won,90.59,OK,20260428,20260701
OPP05174,REP013,PRD02,5,2,Closed Lost,126.8,OK,20260820,20260820
OPP05175,REP023,PRD02,4,4,Lead,155.44,OK,20260219,
OPP05176,REP021,PRD07,2,3,Qualified,30.68,OK,20260530,
OPP05177,REP034,PRD14,1,1,Proposal,211.58,OK,20260129,
OPP05178,REP008,PRD04,3,1,Lead,24.88,OK,20260829,
OPP05179,REP032,PRD06,4,1,Closed Won,190.2,OK,20251211,20260902
OPP05180,REP021,PRD14,2,1,Qualified,35.4,OK,20250904,
OPP05181,REP012,PRD15,3,5,Qualified,1222.29,OK,20260321,
OPP05182,REP023,PRD14,4,2,Proposal,15.49,OK,20250815,
OPP05183,REP011,PRD13,4,3,Closed Lost,133.08,OK,20260807,20260824
OPP05184,REP001,PRD03,4,1,Qualified,499.44,OK,20250813,
OPP05185,REP035,PRD13,3,1,Lead,323.84,OK,20250928,
OPP05186,REP030,PRD11,4,3,Proposal,624.59,OK,20260427,
OPP05187,REP005,PRD10,5,1,Closed Lost,52.45,OK,20260413,20260712
OPP05188,REP029,PRD12,4,5,Proposal,544.42,OK,20250804,
OPP05189,REP011,PRD06,4,2,Lead,167.23,OK,20260413,
OPP05190,REP019,PRD01,1,5,Closed Lost,148.87,OK,20260414,20260518
OPP05191,REP030,PRD06,4,2,Lead,822.82,OK,20250825,
OPP05192,REP027,PRD07,3,5,Closed Lost,214.97,OK,20251210,20260201
OPP05193,REP039,PRD03,1,1,Qualified,405.23,OK,20260321,
OPP05194,REP032,PRD05,4,4,Qualified,2574.97,OK,20260105,
OPP05195,REP018,PRD06,5,1,Closed Won,200.46,OK,20260827,20260828
OPP05196,REP037,PRD02,3,1,Proposal,109.93,OK,20260710,
OPP05197,REP007,PRD04,3,2,Qualified,15.78,OK,20251213,
OPP05198,REP023,PRD08,4,2,Closed Won,170.09,OK,20251226,20260429
OPP05199,REP008,PRD06,3,1,Lead,482.17,OK,20260403,
OPP05200,REP013,PRD15,5,3,Proposal,437.11,OK,20260127,
OPP05201,REP018,PRD11,5,3,Qualified,4516.95,OK,20260730,
OPP05202,REP017,PRD08,4,1,Qualified,2248.97,OK,20260528,
OPP05203,REP034,PRD02,1,3,Closed Won,110.47,OK,20260204,20260225
OPP05204,REP011,PRD02,4,2,Proposal,132.91,OK,20250822,
OPP05205,REP005,PRD14,5,1,Closed Lost,75.87,OK,20260419,20260625
OPP05206,REP034,PRD10,1,3,Lead,70.48,OK,20260620,
OPP05207,REP016,PRD05,2,1,Lead,1033.35,OK,20260716,
OPP05208,REP003,PRD07,3,4,Lead,144.25,OK,20260728,
OPP05209,REP027,PRD06,3,2,Proposal,188.44,OK,20260817,
OPP05210,REP018,PRD07,5,2,Closed Won,95.09,OK,20251007,20260407
OPP05211,REP027,PRD06,3,4,Qualified,710.7,OK,20260821,
OPP05212,REP025,PRD07,1,3,Closed Lost,68.14,OK,20260821,20260828
OPP05213,REP002,PRD12,5,2,Closed Lost,530.81,OK,20260620,20260819
OPP05214,REP039,PRD05,1,4,Closed Won,2311.13,OK,20260415,20260823
OPP05215,REP032,PRD15,4,4,Proposal,841.84,OK,20250823,
OPP05216,REP022,PRD05,5,2,Proposal,1389.5,OK,20251127,
OPP05217,REP019,PRD01,1,1,Proposal,148.63,OK,20260624,
OPP05218,REP010,PRD15,5,4,Qualified,242.69,OK,20250909,
OPP05219,REP039,PRD09,1,3,Lead,321.96,OK,20250904,
OPP05220,REP001,PRD15,4,2,Qualified,751.92,OK,20260503,
OPP05221,REP009,PRD09,3,4,Proposal,933.11,OK,20251119,
OPP05222,REP035,PRD04,3,2,Lead,87.26,OK,20260212,
OPP05223,REP013,PRD14,5,1,Proposal,144.64,OK,20250901,
OPP05224,REP024,PRD13,1,3,Lead,92.24,OK,20250926,
OPP05225,REP003,PRD11,3,2,Qualified,3409.43,OK,20251108,
OPP05226,REP007,PRD06,3,4,Closed Won,158.74,OK,20260203,20260318
OPP05227,REP017,PRD09,4,3,Lead,438.11,OK,20251026,
OPP05228,REP016,PRD10,2,4,Qualified,34.21,OK,20260724,
OPP05229,REP029,PRD02,4,1,Lead,235.3,OK,20251028,
OPP05230,REP021,PRD04,2,1,Qualified,40.86,OK,20251209,
OPP05231,REP030,PRD06,4,1,Qualified,214.35,OK,20260812,
OPP05232,REP011,PRD10,4,4,Closed Won,56.58,OK,20250721,20260305
OPP05233,REP035,PRD03,3,4,Qualified,470.5,OK,20260523,
OPP05234,REP006,PRD02,2,2,Proposal,288.94,OK,20260828,
OPP05235,REP013,PRD05,5,1,Lead,441.55,OK,20251014,
OPP05236,REP016,PRD11,2,1,Proposal,1066.75,OK,20260707,
OPP05237,REP037,PRD12,3,2,Proposal,162.42,OK,20260330,
OPP05238,REP039,PRD14,1,2,Closed Won,140.82,OK,20260526,20260820
OPP05239,REP029,PRD06,4,5,Qualified,138.68,OK,20250720,
OPP05240,REP031,PRD01,3,5,Qualified,13.3,OK,20260215,
OPP05241,REP038,PRD02,5,2,Closed Won,50.69,OK,20251127,20251221
OPP05242,REP005,PRD12,5,3,Closed Won,90.83,OK,20250721,20260117
OPP05243,REP021,PRD08,2,2,Lead,1092.92,OK,20260811,
OPP05244,REP021,PRD04,2,2,Lead,53.68,OK,20260321,
OPP05245,REP008,PRD09,3,1,Closed Lost,632.38,OK,20260519,20260724
OPP05246,REP011,PRD14,4,2,Lead,186.94,OK,20260314,
OPP05247,REP014,PRD09,2,4,Closed Lost,598.93,OK,20260716,20260828
OPP05248,REP026,PRD10,3,2,Qualified,18.61,OK,20260624,
OPP05249,REP012,PRD03,3,2,Closed Won,191.5,OK,20260225,20260615
OPP05250,REP009,PRD06,3,4,Qualified,167.37,OK,20251014,
OPP05251,REP018,PRD06,5,2,Lead,274.46,OK,20260227,
OPP05252,REP007,PRD11,3,2,Closed Lost,989.57,OK,20251114,20260222
OPP05253,REP018,PRD04,5,1,Qualified,49.56,OK,20251227,
OPP05254,REP021,PRD08,2,2,Closed Won,3865.88,OK,20260715,20260820
OPP05255,REP009,PRD15,3,1,Lead,2636.81,OK,20260212,
OPP05256,REP039,PRD14,1,4,Proposal,177.39,OK,20250809,
OPP05257,REP004,PRD05,5,2,Proposal,591.5,OK,20251027,
OPP05258,REP017,PRD07,4,4,Qualified,70.08,OK,20260404,
OPP05259,REP006,PRD11,2,2,Closed Lost,1984.24,OK,20260209,20260805
OPP05260,REP008,PRD14,3,1,Qualified,59.59,OK,20251110,
OPP05261,REP006,PRD12,2,3,Closed Lost,253.16,OK,20251105,20260808
OPP05262,REP029,PRD15,4,4,Lead,861.73,OK,20260823,
OPP05263,REP025,PRD04,1,2,Qualified,26.87,OK,20260210,
OPP05264,REP040,PRD11,2,5,Proposal,793.4,OK,20251122,
OPP05265,REP032,PRD13,4,5,Closed Won,79.63,OK,20251117,20260819
OPP05266,REP017,PRD12,4,2,Qualified,241.49,OK,20251031,
OPP05267,REP012,PRD11,3,1,Qualified,4057.89,OK,20251106,
OPP05268,REP012,PRD12,3,1,Closed Won,362.41,OK,20260104,20260218
OPP05269,REP037,PRD13,3,1,Lead,218.34,OK,20250804,
OPP05270,REP040,PRD08,2,4,Qualified,2915.82,OK,20260306,
OPP05271,REP016,PRD07,2,4,Lead,48.92,OK,20251010,
OPP05272,REP037,PRD01,3,2,Lead,63.08,OK,20260611,
OPP05273,REP021,PRD11,2,3,Proposal,2097.83,OK,20260122,
OPP05274,REP008,PRD05,3,1,Proposal,1371.56,OK,20260417,
OPP05275,REP013,PRD02,5,3,Closed Lost,14.46,OK,20251124,20260211
OPP05276,REP006,PRD04,2,2,Qualified,53.93,OK,20250730,
OPP05277,REP013,PRD09,5,1,Qualified,184.06,OK,20260307,
OPP05278,REP024,PRD08,1,3,Qualified,1462.24,OK,20260328,
OPP05279,REP035,PRD14,3,5,Qualified,101.7,OK,20251026,
OPP05280,REP023,PRD11,4,2,Closed Lost,8281.12,OK,20260419,20260715
OPP05281,REP019,PRD14,1,4,Closed Won,52.8,OK,20260827,20260828
OPP05282,REP017,PRD14,4,1,Lead,84.16,OK,20260822,
OPP05283,REP005,PRD09,5,1,Proposal,453.52,OK,20260223,
OPP05284,REP031,PRD09,3,4,Qualified,592.27,OK,20251006,
OPP05285,REP029,PRD04,4,2,Qualified,14.53,OK,20250723,
OPP05286,REP017,PRD05,4,5,Qualified,1140.7,OK,20260514,
OPP05287,REP036,PRD01,5,3,Proposal,117.67,OK,20260726,
OPP05288,REP022,PRD14,5,4,Closed Lost,86.51,OK,20251024,20260419
OPP05289,REP031,PRD04,3,1,Qualified,111.24,OK,20260309,
OPP05290,REP005,PRD14,5,2,Proposal,28.53,OK,20251102,
OPP05291,REP019,PRD08,1,2,Qualified,2301.84,OK,20250707,
OPP05292,REP014,PRD13,2,1,Proposal,447.11,OK,20260901,
OPP05293,REP033,PRD01,4,2,Lead,126.9,OK,20260802,
OPP05294,REP013,PRD02,5,1,Proposal,45.17,OK,20260318,
OPP05295,REP001,PRD06,4,1,Qualified,144.25,OK,20260218,
OPP05296,REP006,PRD07,2,1,Closed Lost,41.05,OK,20260707,20260804
OPP05297,REP019,PRD09,1,3,Closed Won,752.31,OK,20251026,20260901
OPP05298,REP014,PRD02,2,1,Qualified,233.15,OK,20260612,
OPP05299,REP022,PRD07,5,5,Lead,65.91,OK,20260324,
OPP05300,REP034,PRD08,1,2,Closed Won,4388.15,OK,20250929,20260710
OPP05301,REP026,PRD14,3,1,Lead,29.03,OK,20260711,
OPP05302,REP004,PRD10,5,5,Qualified,20.47,OK,20250804,
OPP05303,REP011,PRD05,4,4,Closed Lost,1044.91,OK,20251020,20260710
OPP05304,REP025,PRD13,1,2,Qualified,48.08,OK,20251002,
OPP05305,REP039,PRD10,1,1,Qualified,41.82,OK,20260228,
OPP05306,REP039,PRD12,1,2,Closed Lost,187.34,OK,20250723,20260530
OPP05307,REP036,PRD13,5,1,Closed Lost,150.74,OK,20251222,20260613
OPP05308,REP032,PRD02,4,4,Qualified,27.99,OK,20260407,
OPP05309,REP004,PRD12,5,1,Lead,535.53,OK,20250913,
OPP05310,REP038,PRD13,5,1,Proposal,33.77,OK,20260314,
OPP05311,REP009,PRD15,3,5,Qualified,1960.54,OK,20250815,
OPP05312,REP033,PRD08,4,3,Lead,2501.17,OK,20251202,
OPP05313,REP004,PRD04,5,2,Proposal,29.92,OK,20260816,
OPP05314,REP014,PRD08,2,4,Closed Lost,986.85,OK,20251223,20260409
OPP05315,REP012,PRD01,3,2,Lead,48.37,OK,20251203,
OPP05316,REP006,PRD02,2,1,Lead,220.47,OK,20250721,
OPP05317,REP034,PRD14,1,2,Qualified,99.4,OK,20250906,
OPP05318,REP001,PRD13,4,1,Qualified,30.83,OK,20260826,
OPP05319,REP037,PRD15,3,2,Proposal,1992.62,OK,20260614,
OPP05320,REP033,PRD02,4,3,Lead,478.89,REVIEW,20250909,
OPP05321,REP030,PRD14,4,4,Qualified,348.08,OK,20260805,
OPP05322,REP021,PRD11,2,4,Closed Won,2399.84,OK,20260506,20260612
OPP05323,REP002,PRD13,5,4,Qualified,70.19,OK,20260719,
OPP05324,REP032,PRD12,4,1,Qualified,313.66,OK,20260307,
OPP05325,REP036,PRD14,5,1,Closed Lost,81.81,OK,20260805,20260807
OPP05326,REP029,PRD14,4,3,Qualified,15.11,OK,20260410,
OPP05327,REP021,PRD13,2,1,Qualified,90.31,OK,20260508,
