opp_id,rep_id,product_id,channel,region_raw,stage,deal_value,created_date,close_date
OPP03720,REP029,PRD06,Inbound,west,Closed Lost,65.71,2025-07-29,2026-08-23
OPP03721,REP031,PRD12,Referral,east,Qualified,99.92,2026-03-30,
OPP03722,REP014,PRD09,Referral,S.,Lead,58.58,05-May-2026,
OPP03723,REP012,PRD10,Referral,East,Proposal,26.08,2025-11-16,
OPP03724,REP031,PRD10,Referral,EAST,Closed Won,4.28,06/24/2026,2026-07-05
OPP03725,REP033,PRD09,Referral,W.,Qualified,398.05,08/10/2026,
OPP03726,REP023,PRD04,Inbound,WEST,Lead,55.77,06/26/2026,
OPP03727,REP028,PRD02,Outbound,South,Closed Lost,51.39,2026-03-06,17-Jul-2026
OPP03728,REP021,PRD10,Web Signup,SOUTH,Qualified,79.7,10-Jul-2025,
OPP03729,REP013,PRD11,Outbound,Centrl,Closed Won,821.01,13-Jul-2025,2025-12-23
OPP03730,REP032,PRD10,Partner,west,Lead,59.06,2026-04-24,
OPP03731,REP005,PRD08,Web Signup,Centrl,Closed Won,704.16,09/20/2025,2026-01-24
OPP03732,REP035,PRD08,Outbound,East,Proposal,2550.54,04/10/2026,
OPP03733,REP018,PRD10,Inbound,Centrl,Lead,50.91,2026-01-21,
OPP03734,REP026,PRD05,Referral,EAST,Lead,1598.45,2025-11-26,
OPP03735,REP038,PRD05,Web Signup,Central ,Qualified,348.16,2026-01-24,
OPP03736,REP038,PRD12,Outbound,Central ,Closed Won,458.18,01/04/2026,2026-04-18
OPP03737,REP025,PRD08,Inbound,N.,Qualified,887.86,2026-07-05,
OPP03738,REP001,PRD08,Inbound,W.,Qualified,2232.79,2026-03-27,
OPP03739,REP018,PRD12,Web Signup,Central ,Lead,35.19,04/14/2026,
OPP03740,REP018,PRD13,Outbound,Centrl,Qualified,151.61,11/23/2025,
OPP03741,REP025,PRD09,Referral,North,Lead,543.71,07/26/2026,
OPP03742,REP001,PRD10,Partner,W.,Qualified,37.46,29-May-2026,
OPP03743,REP022,PRD14,Partner,Central ,Closed Won,84.33,2025-12-14,25-May-2026
OPP03744,REP006,PRD04,Inbound,south,Closed Won,310.96,2026-04-19,06/28/2026
OPP03745,REP016,PRD10,Inbound,South,Qualified,37.27,2026-05-11,
OPP03746,REP036,PRD07,Web Signup,Central ,Lead,372.1,2026-02-06,
OPP03747,REP022,PRD01,Inbound,Central ,Qualified,145.03,2026-06-19,
OPP03748,REP025,PRD09,Web Signup,NORTH,Lead,67.16,20-Nov-2025,
OPP03749,REP040,PRD08,Inbound,South ,Lead,5965.34,10/13/2025,
OPP03750,REP034,PRD06,Inbound,north,Closed Won,329.35,12/28/2025,2026-02-04
OPP03751,REP038,PRD01,Web Signup,Centrl,Qualified,51.24,29-Jan-2026,
OPP03752,REP004,PRD14,Referral,Central,Closed Won,37.54,01/03/2026,08/06/2026
OPP03753,REP037,PRD12,Outbound,,Qualified,65.37,06/04/2026,
OPP03754,REP014,PRD02,Inbound,SOUTH,Lead,63.94,2026-04-25,
OPP03755,REP026,PRD04,Inbound,East,Qualified,66.69,2025-12-03,
OPP03756,REP026,PRD15,Web Signup,east,Closed Won,2173.64,25-Oct-2025,31-Aug-2026
OPP03757,REP019,PRD06,Partner,North,Lead,275.89,2025-10-28,
OPP03758,REP028,PRD11,Web Signup,SOUTH,Lead,2777.54,07/06/2026,
OPP03759,REP001,PRD08,Outbound,West,Proposal,3503.81,2025-07-11,
OPP03760,REP017,PRD12,Web Signup,W.,Lead,318.97,2025-11-18,
OPP03761,REP016,PRD03,Referral,South ,Closed Lost,607.02,2026-05-27,2026-09-01
OPP03762,REP026,PRD08,Referral,EAST,Lead,2223.24,2025-10-16,
OPP03763,REP027,PRD04,Referral,east,Proposal,37.95,08/09/2026,
OPP03764,REP024,PRD02,Referral,NORTH,Proposal,64.36,22-Aug-2026,
OPP03765,REP020,PRD10,Web Signup,WEST,Proposal,32.43,03/06/2026,
OPP03766,REP020,PRD07,Inbound,WEST,Lead,155.06,16-Jul-2026,
OPP03767,REP022,PRD10,Outbound,central,Closed Lost,100.4,2026-02-22,04/11/2026
OPP03768,REP024,PRD01,Outbound, North,Proposal,51.86,2025-08-10,
OPP03769,REP021,PRD15,Referral,S.,Lead,1493.34,2026-05-09,
OPP03770,REP024,PRD08,Outbound,N.,Qualified,1299.86,2025-09-18,
OPP03771,REP034,PRD04,Inbound,North,Lead,34.77,2025-11-07,
OPP03772,REP004,PRD03,Web Signup,Centrl,Qualified,752.28,2025-08-19,
OPP03773,REP028,PRD05,Referral,SOUTH,Proposal,301.09,12/18/2025,
OPP03774,REP013,PRD11,Referral,CENTRAL,Lead,1848.29,2026-01-17,
OPP03775,REP037,PRD08,Inbound,East,Proposal,1495.02,2026-07-09,
OPP03776,REP009,PRD04,Outbound,east,Lead,0.0,2025-09-16,
OPP03777,REP001,PRD14,Outbound,west ,Lead,91.2,18-Jun-2026,
OPP03778,REP022,PRD07,Inbound,Central,Lead,37.34,2026-03-20,
OPP03779,REP013,PRD04,Inbound,Central,Lead,14.13,2026-01-21,
OPP03780,REP019,PRD06,Outbound,NORTH,Qualified,325.54,04/10/2026,
OPP03781,REP031,PRD11,Inbound,East,Closed Won,5709.09,2026-04-09,2026-07-26
OPP03782,REP032,PRD06,Inbound,west ,Proposal,151.93,2026-01-20,
OPP03783,REP019,PRD09,Inbound,North,Proposal,507.49,28-Mar-2026,
OPP03784,REP023,PRD09,Outbound,W.,Qualified,279.55,2025-07-19,
OPP03785,REP029,PRD11,Inbound,West,Qualified,1439.26,05/19/2026,
OPP03786,REP037,PRD13,Outbound,East,Lead,93.73,10/06/2025,
OPP03787,REP036,PRD05,Inbound,Central,Lead,77.61,2026-04-02,
OPP03788,REP022,PRD01,Inbound,Central,Closed Lost,43.85,2025-12-05,2026-07-17
OPP03789,REP025,PRD15,Inbound, North,Closed Lost,1857.5,2026-08-26,2026-08-28
OPP03790,REP010,PRD12,Inbound,CENTRAL,Qualified,53.49,2026-02-10,
OPP03791,REP011,PRD01,Inbound,West,Closed Won,70.81,05-Apr-2026,2026-06-07
OPP03792,REP012,PRD01,Referral,East,Qualified,29.32,2026-08-04,
OPP03793,REP019,PRD07,Referral,north,Qualified,124.96,17-Jul-2026,
OPP03794,REP006,PRD15,Web Signup,south,Closed Won,1282.84,16-Jun-2026,06/23/2026
OPP03795,REP030,PRD02,Inbound,West,Qualified,20.64,2026-04-25,
OPP03796,REP012,PRD01,Inbound,E.,Closed Lost,76.86,02/11/2026,08/10/2026
OPP03797,REP017,PRD07,Outbound,WEST,Lead,147.87,24-Oct-2025,
OPP03798,REP031,PRD04,Web Signup,E.,Qualified,39.14,11/11/2025,
OPP03799,REP008,PRD10,Partner,east,Closed Lost,41.01,03/23/2026,2026-06-12
OPP03800,REP010,PRD05,Web Signup,Centrl,Lead,709.25,2026-05-14,
OPP03801,REP028,PRD04,Inbound,S.,Lead,46.56,2025-08-28,
OPP03802,REP025,PRD03,Inbound,NORTH,Qualified,274.19,09/03/2025,
OPP03803,REP013,PRD13,Outbound,central,Lead,363.15,2025-11-06,
OPP03804,REP002,PRD07,Outbound,Central,Qualified,218.95,2026-03-27,
OPP03805,REP019,PRD09,Outbound,north,Proposal,294.73,2025-12-28,
OPP03806,REP007,PRD08,Inbound,east,Lead,4407.75,2026-03-04,
OPP03807,REP018,PRD03,Partner,,Lead,610.91,2026-03-07,
OPP03808,REP012,PRD04,Outbound,east,Lead,49.76,2026-02-15,
OPP03809,REP036,PRD13,Inbound,Central,Qualified,181.26,2026-01-27,
OPP03810,REP018,PRD07,Outbound,,Closed Won,73.63,2026-05-07,2026-06-28
OPP03811,REP028,PRD01,Inbound,South,Closed Lost,45.96,06/14/2026,2026-08-28
OPP03812,REP002,PRD10,Outbound,Centrl,Closed Won,10.2,2026-04-12,2026-08-03
OPP03813,REP006,PRD03,Referral,South ,Closed Won,646.05,2026-08-12,2026-08-22
OPP03814,REP025,PRD08,Inbound,NORTH,Qualified,7410.32,2026-05-21,
OPP03815,REP022,PRD04,Outbound,Central,Proposal,52.4,10-Nov-2025,
OPP03816,REP002,PRD13,Referral,Central,Lead,144.68,2025-11-23,
OPP03817,REP018,PRD08,Inbound,Central,Lead,1548.58,21-Jul-2025,
OPP03818,REP015,PRD07,Outbound,west,Lead,204.29,2025-10-09,
OPP03819,REP018,PRD13,Outbound,,Lead,97.95,2026-01-02,
OPP03820,REP003,PRD13,Inbound,east,Lead,719.01,15-Jan-2026,
OPP03821,REP029,PRD04,Partner,,Lead,42.13,2025-09-04,
OPP03822,REP026,PRD14,Referral,east,Qualified,52.75,2025-12-14,
OPP03823,REP026,PRD15,Referral,EAST,Lead,1834.06,2025-11-10,
OPP03824,REP026,PRD10,Partner,E.,Qualified,33.69,05/08/2026,
OPP03825,REP034,PRD15,Web Signup,north,Qualified,1322.05,2025-09-22,
OPP03826,REP005,PRD13,Outbound,CENTRAL,Qualified,66.44,2025-09-16,
OPP03827,REP032,PRD02,Referral,West,Lead,125.66,2025-08-22,
OPP03828,REP039,PRD12,Inbound,north,Proposal,31.31,07/06/2026,
OPP03829,REP024,PRD13,Inbound,NORTH,Lead,452.01,08/14/2025,
OPP03830,REP003,PRD06,Partner,E.,Lead,98.81,07/24/2025,
OPP03831,REP005,PRD08,Outbound,central,Lead,1686.05,2026-05-08,
OPP03832,REP033,PRD12,Referral,WEST,Lead,261.66,2026-08-14,
OPP03833,REP024,PRD07,Outbound, North,Proposal,175.79,06-Sep-2025,
OPP03834,REP021,PRD09,Referral,,Qualified,222.05,2025-09-22,
OPP03835,REP036,PRD11,Referral,Central,Lead,746.7,2026-01-23,
OPP03836,REP030,PRD12,Outbound,west,Qualified,492.59,2025-11-01,
OPP03837,REP019,PRD06,Partner,NORTH,Lead,403.73,07-Sep-2025,
OPP03838,REP012,PRD06,Referral,E.,Lead,517.62,02-May-2026,
OPP03839,REP033,PRD13,Referral,west ,Proposal,135.13,2026-03-01,
OPP03840,REP007,PRD12,Web Signup,East,Closed Won,106.05,2025-12-29,04-Apr-2026
OPP03841,REP038,PRD05,Partner,central,Qualified,1231.02,09-Feb-2026,
OPP03842,REP007,PRD03,Referral,east,Closed Won,525.24,2026-06-13,2026-08-12
OPP03843,REP038,PRD08,Inbound,Centrl,Lead,1933.06,2025-10-10,
OPP03844,REP007,PRD06,Outbound,,Proposal,96.7,2025-10-13,
OPP03845,REP031,PRD14,Outbound,EAST,Lead,169.29,2026-08-17,
OPP03846,REP028,PRD06,Partner,South,Lead,319.46,2025-11-13,
OPP03847,REP020,PRD12,Inbound,west,Proposal,120.18,07/26/2025,
OPP03848,REP036,PRD12,Referral,Central ,Lead,568.68,31-Jul-2025,
OPP03849,REP012,PRD13,Outbound,East,Lead,138.15,2026-04-07,
OPP03850,REP020,PRD10,Inbound,West,Qualified,56.69,13-Mar-2026,
OPP03851,REP004,PRD15,Referral,CENTRAL,Lead,1283.64,2026-07-08,
OPP03852,REP031,PRD11,Referral,EAST,Lead,823.88,07/01/2026,
OPP03853,REP017,PRD14,Inbound,west,Qualified,76.76,27-Aug-2026,
OPP03854,REP031,PRD08,Partner,EAST,Qualified,1854.16,2026-01-31,
OPP03855,REP033,PRD11,Inbound,WEST,Lead,3132.85,2026-06-14,
OPP03856,REP009,PRD04,Outbound,East,Closed Lost,36.6,2025-10-16,2026-07-13
OPP03857,REP019,PRD15,Referral,NORTH,Lead,1451.0,08/26/2026,
OPP03858,REP032,PRD06,Inbound,W.,Closed Won,147.01,18-Nov-2025,07/05/2026
OPP03859,REP021,PRD03,Partner,S.,Lead,121.67,2026-06-23,
OPP03860,REP015,PRD14,Outbound,west,Closed Won,203.77,2026-06-06,07/26/2026
OPP03861,REP007,PRD05,Partner,East,Qualified,702.74,08/22/2026,
OPP03862,REP007,PRD12,Inbound,E.,Proposal,221.4,2026-03-01,
OPP03863,REP011,PRD05,Partner,W.,Qualified,521.75,2026-03-30,
OPP03864,REP035,PRD14,Outbound,EAST,Closed Lost,146.92,07/13/2026,04-Aug-2026
OPP03865,REP032,PRD03,Referral,west,Closed Won,142.54,2025-09-11,2026-03-01
OPP03866,REP017,PRD11,Outbound,West,Lead,1549.48,2026-02-28,
OPP03867,REP036,PRD03,Web Signup,central,Qualified,247.66,2026-04-14,
OPP03868,REP026,PRD14,Inbound,East,Closed Won,110.35,05/20/2026,07/09/2026
OPP03869,REP017,PRD09,Outbound,,Proposal,420.21,11/01/2025,
OPP03870,REP012,PRD01,Referral,,Proposal,43.48,2026-02-24,
OPP03871,REP026,PRD09,Inbound,East,Proposal,341.61,2025-07-12,
OPP03872,REP019,PRD04,Outbound,North,Qualified,84.25,2025-07-04,
OPP03873,REP001,PRD01,Outbound,west,Closed Lost,51.86,2026-08-14,02-Sep-2026
OPP03874,REP027,PRD10,Inbound,East,Lead,41.51,10/17/2025,
OPP03875,REP020,PRD01,Partner,W.,Closed Won,3.7,03/28/2026,2026-05-22
OPP03876,REP015,PRD06,Inbound,WEST,Closed Lost,90.24,2026-07-03,08/23/2026
OPP03877,REP037,PRD05,Partner,east,Lead,834.15,10-Jul-2025,
OPP03878,REP032,PRD09,Inbound,W.,Qualified,234.34,07/21/2026,
OPP03879,REP002,PRD03,Web Signup,Central,Qualified,117.87,2026-07-09,
OPP03880,REP024,PRD03,Referral,NORTH,Qualified,716.75,2026-02-21,
OPP03881,REP015,PRD08,Partner,W.,Closed Won,1942.52,2025-07-11,10-Jun-2026
OPP03882,REP010,PRD03,Referral,Central,Lead,998.8,02/16/2026,
OPP03883,REP039,PRD05,Partner,N.,Closed Lost,1413.4,2025-12-30,2026-01-01
OPP03884,REP009,PRD04,Inbound,EAST,Closed Won,104.14,20-Apr-2026,05/26/2026
OPP03885,REP026,PRD11,Inbound,East,Qualified,3281.53,19-May-2026,
OPP03886,REP014,PRD02,Inbound,South ,Closed Lost,116.76,2026-06-08,16-Jul-2026
OPP03887,REP005,PRD13,Outbound,Central,Qualified,98.0,01/14/2026,
OPP03888,REP036,PRD02,Web Signup,Central,Qualified,92.06,2025-11-07,
OPP03889,REP027,PRD09,Referral,E.,Lead,365.67,02-May-2026,
OPP03890,REP026,PRD02,Outbound,EAST,Qualified,29.03,04/23/2026,
OPP03891,REP012,PRD09,Referral,E.,Qualified,996.98,2025-12-22,
OPP03892,REP014,PRD12,Web Signup,S.,Lead,56.8,01/24/2026,
OPP03893,REP030,PRD09,Inbound,WEST,Closed Lost,559.5,2025-09-03,2026-02-13
OPP03894,REP020,PRD09,Outbound,WEST,Closed Lost,297.91,01/06/2026,2026-07-25
OPP03895,REP008,PRD08,Outbound,east,Closed Won,4787.89,2026-01-31,2026-05-21
OPP03896,REP030,PRD11,Referral,W.,Lead,885.56,2026-08-21,
OPP03897,REP024,PRD05,Inbound, North,Lead,221.01,28-Jan-2026,
OPP03898,REP018,PRD03,Inbound,Central ,Lead,301.68,2026-05-20,
OPP03899,REP024,PRD08,Web Signup,N.,Closed Won,899.15,2025-11-27,12/23/2025
OPP03900,REP001,PRD12,Inbound,West,Proposal,307.38,2025-11-22,
OPP03901,REP023,PRD10,Outbound,WEST,Closed Lost,92.86,2025-10-18,02/07/2026
OPP03902,REP002,PRD09,Referral,Central,Qualified,479.08,2025-09-27,
OPP03903,REP023,PRD15,Outbound,,Proposal,829.8,22-Jun-2026,
OPP03904,REP025,PRD06,Web Signup, North,Closed Won,241.56,2026-06-20,16-Jul-2026
OPP03905,REP018,PRD15,Web Signup,Central,Proposal,719.78,2026-07-21,
OPP03906,REP006,PRD11,Inbound,South,Proposal,1698.16,2025-11-26,
OPP03907,REP027,PRD02,Outbound,,Lead,30.09,2026-03-10,
OPP03908,REP008,PRD14,Inbound,E.,Closed Won,70.09,07/19/2025,2025-11-14
OPP03909,REP010,PRD12,Inbound,Central,Lead,522.86,11-Aug-2025,
OPP03910,REP016,PRD07,Web Signup,SOUTH,Proposal,294.17,08/23/2026,
OPP03911,REP026,PRD05,Outbound,EAST,Closed Won,280.78,2025-07-21,12/12/2025
OPP03912,REP040,PRD04,Referral,SOUTH,Closed Won,15.65,21-Sep-2025,08-Jan-2026
OPP03913,REP004,PRD05,Outbound,CENTRAL,Closed Lost,507.04,2026-01-29,2026-03-18
OPP03914,REP014,PRD10,Outbound,South ,Proposal,46.23,2026-06-09,
OPP03915,REP024,PRD14,Inbound,N.,Proposal,43.9,2025-07-10,
OPP03916,REP008,PRD06,Referral,E.,Closed Won,202.94,2025-12-31,2026-02-04
OPP03917,REP022,PRD12,Inbound,Central ,Qualified,235.87,2025-10-29,
OPP03918,REP002,PRD02,Outbound,Central ,Lead,696.77,15-Jul-2025,
OPP03919,REP001,PRD09,Partner,W.,Qualified,137.38,07/22/2026,
OPP03920,REP025,PRD09,Partner,North,Qualified,592.04,2025-12-19,
OPP03921,REP021,PRD06,Inbound,South,Proposal,370.7,2026-03-26,
OPP03922,REP005,PRD04,Outbound,Central ,Lead,50.28,2026-05-26,
OPP03923,REP018,PRD12,Outbound,Central,Proposal,175.71,2026-03-03,
OPP03924,REP038,PRD10,Inbound,central,Proposal,7.55,2026-07-26,
OPP03925,REP022,PRD08,Outbound,Central,Proposal,2635.43,2026-04-18,
OPP03926,REP018,PRD09,Inbound,Centrl,Proposal,150.03,2026-06-29,
OPP03927,REP032,PRD12,Referral,West,Qualified,213.5,2025-07-28,
OPP03928,REP019,PRD11,Outbound, North,Lead,2136.35,03/17/2026,
OPP03929,REP003,PRD04,Partner,EAST,Lead,51.13,09/04/2025,
OPP03930,REP017,PRD02,Referral,West,Proposal,137.96,10/25/2025,
OPP03931,REP013,PRD05,Inbound,Centrl,Qualified,537.47,2025-08-16,
OPP03932,REP026,PRD15,Inbound,East,Proposal,1705.12,26-Jan-2026,
OPP03933,REP035,PRD11,Inbound,east,Closed Won,4409.33,2026-05-04,2026-05-17
OPP03934,REP037,PRD12,Referral,east,Lead,125.33,2026-08-29,
OPP03935,REP002,PRD12,Inbound,central,Proposal,384.3,2026-07-04,
OPP03936,REP032,PRD01,Web Signup,West,Qualified,76.88,11/22/2025,
OPP03937,REP005,PRD14,Inbound,CENTRAL,Qualified,111.24,30-Nov-2025,
OPP03938,REP011,PRD02,Inbound,west ,Lead,651.12,14-Jan-2026,
OPP03939,REP039,PRD02,Referral,north,Closed Won,59.55,04/26/2026,28-Apr-2026
OPP03940,REP004,PRD06,Inbound,Central,Lead,532.55,2025-10-06,
OPP03941,REP009,PRD15,Outbound,E.,Qualified,3183.44,2026-01-13,
OPP03942,REP037,PRD07,Inbound,E.,Qualified,103.59,28-Apr-2026,
OPP03943,REP030,PRD04,Partner,WEST,Lead,61.2,06/13/2026,
OPP03944,REP019,PRD04,Inbound,North,Proposal,62.49,11-Jan-2026,
OPP03945,REP001,PRD13,Web Signup,west,Closed Lost,242.39,2025-07-30,12/31/2025
OPP03946,REP019,PRD13,Inbound,north,Qualified,105.93,2026-06-26,
OPP03947,REP020,PRD05,Web Signup,west ,Lead,1909.19,2025-09-14,
OPP03948,REP003,PRD06,Referral,EAST,Proposal,421.75,2026-08-12,
OPP03949,REP037,PRD03,Partner,E.,Closed Lost,277.21,12/12/2025,2026-06-13
OPP03950,REP002,PRD07,Outbound,Centrl,Closed Lost,43.94,2026-05-02,07/01/2026
OPP03951,REP024,PRD11,Outbound,N.,Qualified,472.54,2026-03-11,
OPP03952,REP039,PRD07,Inbound,North,Qualified,50.84,2025-11-04,
OPP03953,REP005,PRD10,Inbound,Central,Lead,29.08,08/05/2025,
OPP03954,REP013,PRD09,Referral,CENTRAL,Lead,411.55,2026-08-12,
OPP03955,REP012,PRD06,Inbound,East,Lead,239.49,2025-10-06,
OPP03956,REP004,PRD03,Inbound,Central ,Qualified,128.1,2026-01-16,
OPP03957,REP037,PRD11,Inbound,EAST,Proposal,6102.52,12-Jul-2026,
OPP03958,REP005,PRD15,Outbound,Centrl,Closed Won,651.98,02/21/2026,2026-03-31
OPP03959,REP036,PRD06,Inbound,central,Lead,83.0,09-Apr-2026,
OPP03960,REP038,PRD04,Referral,Centrl,Lead,247.51,2025-08-13,
OPP03961,REP036,PRD14,Inbound,Central ,Qualified,33.81,2025-12-20,
OPP03962,REP013,PRD07,Outbound,Central,Proposal,190.94,09/29/2025,
OPP03963,REP002,PRD14,Outbound,Central ,Lead,76.06,01/03/2026,
OPP03964,REP021,PRD01,Web Signup,south,Lead,54.4,2026-06-06,
OPP03965,REP030,PRD14,Outbound,west ,Lead,50.62,03/13/2026,
OPP03966,REP023,PRD12,Outbound,WEST,Closed Lost,256.75,2025-07-15,2025-11-21
OPP03967,REP010,PRD08,Web Signup,CENTRAL,Lead,1192.01,2026-02-03,
OPP03968,REP026,PRD09,Partner,E.,Qualified,40.09,2025-10-04,
OPP03969,REP007,PRD15,Partner,East,Lead,225.38,2026-05-07,
OPP03970,REP001,PRD13,Inbound,WEST,Closed Won,92.84,2026-01-08,2026-01-11
OPP03971,REP038,PRD06,Web Signup,Centrl,Qualified,559.45,08/05/2025,
OPP03972,REP023,PRD14,Partner,west,Closed Won,138.82,2026-07-08,2026-07-23
OPP03973,REP005,PRD06,Outbound,Centrl,Proposal,115.97,2026-04-18,
OPP03974,REP027,PRD08,Web Signup,East,Closed Lost,3147.32,09/11/2025,2025-12-16
OPP03975,REP006,PRD15,Outbound,South ,Closed Lost,781.14,2025-11-03,2026-05-16
OPP03976,REP014,PRD04,Outbound,S.,Proposal,33.33,12-Sep-2025,
OPP03977,REP024,PRD08,Web Signup,north,Lead,3057.18,2026-03-23,
OPP03978,REP038,PRD13,Outbound,Central ,Qualified,267.02,08/19/2025,
OPP03979,REP021,PRD10,Inbound,south,Lead,196.07,08/19/2025,
OPP03980,REP021,PRD04,Inbound,South ,Proposal,145.42,2026-04-06,
OPP03981,REP026,PRD02,Referral,East,Qualified,147.28,31-Oct-2025,
OPP03982,REP007,PRD04,Outbound,E.,Proposal,33.61,24-Aug-2026,
OPP03983,REP036,PRD05,Outbound,,Lead,176.88,2025-09-25,
OPP03984,REP017,PRD07,Outbound,W.,Proposal,321.8,2025-10-09,
OPP03985,REP019,PRD11,Inbound,North,Closed Lost,792.8,17-Jul-2026,2026-07-28
OPP03986,REP022,PRD07,Outbound,central,Closed Lost,19.74,07-Mar-2026,2026-06-23
OPP03987,REP015,PRD14,Partner,WEST,Qualified,116.06,2026-03-30,
OPP03988,REP023,PRD11,Referral,west ,Lead,667.92,2026-06-09,
OPP03989,REP013,PRD13,Referral,central,Lead,136.63,2025-11-30,
OPP03990,REP001,PRD04,Partner,West,Closed Lost,113.53,2025-07-20,2026-05-09
OPP03991,REP034,PRD11,Inbound,NORTH,Proposal,3571.73,08-Apr-2026,
OPP03992,REP004,PRD13,Outbound,Centrl,Lead,139.29,10/16/2025,
OPP03993,REP026,PRD10,Referral,E.,Lead,58.2,14-Jan-2026,
OPP03994,REP009,PRD05,Web Signup,E.,Closed Lost,961.52,2025-08-03,08/14/2026
OPP03995,REP005,PRD11,Inbound,Central ,Qualified,3970.24,08-Jun-2026,
OPP03996,REP008,PRD15,Outbound,E.,Qualified,932.89,17-Feb-2026,
OPP03997,REP021,PRD02,Partner,,Closed Won,104.52,2026-08-29,2026-09-02
OPP03998,REP032,PRD15,Outbound,west,Lead,5933.72,2026-07-19,
OPP03999,REP007,PRD12,Inbound,EAST,Qualified,346.91,28-Nov-2025,
OPP04000,REP016,PRD07,Outbound,South ,Closed Lost,218.55,25-Nov-2025,2026-06-24
OPP04001,REP024,PRD15,Partner,north,Lead,1228.73,2026-03-31,
OPP04002,REP019,PRD15,Outbound,North,Lead,993.2,2026-03-12,
OPP04003,REP002,PRD13,Outbound,Central,Closed Lost,102.49,2026-07-02,28-Jul-2026
OPP04004,REP033,PRD14,Partner,West,Qualified,56.49,2025-11-05,
OPP04005,REP021,PRD15,Outbound,South ,Closed Lost,1930.61,2025-08-26,03/20/2026
OPP04006,REP034,PRD07,Web Signup,north,Closed Lost,93.02,2025-11-01,2026-04-24
OPP04007,REP027,PRD01,Inbound,East,Closed Lost,7.87,2026-02-18,05/31/2026
OPP04008,REP028,PRD10,Referral,SOUTH,Closed Lost,64.29,08/28/2026,2026-08-30
OPP04009,REP015,PRD04,Outbound,west ,Qualified,102.83,2026-06-21,
OPP04010,REP013,PRD09,Outbound,Central,Proposal,289.81,2025-07-04,
OPP04011,REP015,PRD06,Partner,W.,Proposal,202.53,2026-07-31,
OPP04012,REP024,PRD03,Outbound,North,Lead,388.53,2026-04-24,
OPP04013,REP018,PRD10,Web Signup,Central ,Qualified,11.97,2025-11-25,
OPP04014,REP022,PRD01,Web Signup,Central ,Proposal,77.91,2025-07-18,
OPP04015,REP026,PRD09,Web Signup,E.,Closed Won,773.34,2026-04-12,08/10/2026
OPP04016,REP030,PRD09,Referral,W.,Lead,375.15,2026-01-05,
OPP04017,REP010,PRD09,Referral,CENTRAL,Closed Lost,797.47,2026-03-10,28-Jul-2026
OPP04018,REP036,PRD08,Inbound,Central,Lead,3880.98,2025-08-22,
OPP04019,REP034,PRD09,Outbound,north,Proposal,639.05,08/26/2026,
OPP04020,REP035,PRD06,Referral,east,Lead,123.68,2026-04-30,
OPP04021,REP018,PRD15,Inbound,central,Qualified,908.03,28-Nov-2025,
OPP04022,REP003,PRD11,Outbound,east,Proposal,3865.51,2026-08-15,
OPP04023,REP026,PRD03,Outbound,East,Lead,11.99,2026-07-25,
OPP04024,REP031,PRD15,Referral,east,Proposal,1833.72,2025-10-31,
OPP04025,REP015,PRD08,Outbound,WEST,Lead,3048.4,08-Feb-2026,
OPP04026,REP012,PRD05,Partner,EAST,Lead,2156.38,03/11/2026,
OPP04027,REP035,PRD09,Outbound,East,Closed Won,592.7,2026-05-18,07/19/2026
OPP04028,REP030,PRD02,Outbound,W.,Lead,237.45,2025-09-27,
OPP04029,REP023,PRD05,Outbound,west,Qualified,807.4,16-Sep-2025,
OPP04030,REP035,PRD07,Inbound,E.,Lead,55.75,2026-08-14,
OPP04031,REP034,PRD04,Inbound,NORTH,Lead,4.58,2025-08-24,
OPP04032,REP016,PRD15,Outbound,South,Lead,3115.25,07-Aug-2025,
OPP04033,REP030,PRD08,Referral,west ,Qualified,1759.29,2025-10-12,
OPP04034,REP013,PRD10,Partner,CENTRAL,Closed Won,2.48,11/19/2025,12/01/2025
OPP04035,REP006,PRD03,Inbound,South ,Closed Won,269.79,2025-12-07,2026-01-17
OPP04036,REP008,PRD09,Outbound,east,Qualified,485.66,15-Jul-2026,
OPP04037,REP017,PRD02,Partner,west ,Qualified,218.13,2025-11-29,
OPP04038,REP022,PRD13,Outbound,Central,Closed Won,128.63,09/18/2025,2025-09-30
OPP04039,REP037,PRD02,Inbound,E.,Qualified,181.28,2026-05-01,
OPP04040,REP014,PRD02,Referral,S.,Proposal,70.78,2026-07-19,
OPP04041,REP033,PRD03,Outbound,West,Lead,224.05,16-Aug-2026,
OPP04042,REP025,PRD04,Inbound,North,Closed Lost,42.11,2026-01-18,2026-02-06
OPP04043,REP020,PRD05,Outbound,W.,Lead,1230.22,2026-04-14,
OPP04044,REP018,PRD10,Inbound,Centrl,Qualified,37.45,2025-12-22,
OPP04045,REP011,PRD14,Outbound,West,Proposal,114.03,28-Aug-2025,
OPP04046,REP001,PRD15,Inbound,WEST,Lead,2242.02,07/14/2025,
OPP04047,REP001,PRD02,Outbound,West,Closed Lost,49.68,2025-12-13,2026-08-24
OPP04048,REP011,PRD09,Inbound,west,Qualified,169.24,2026-07-20,
OPP04049,REP038,PRD03,Inbound,Centrl,Lead,1151.56,04-Sep-2025,
OPP04050,REP038,PRD10,Outbound,,Qualified,54.86,2026-07-02,
OPP04051,REP036,PRD13,Partner,CENTRAL,Closed Won,417.25,2025-08-20,07-Jan-2026
